user_label,gesture_label,sample_id,points_count,width_bbox,height_bbox,aspect_ratio,net_distance,mean_pressure,max_pressure,mean_finger_w,mean_finger_h
09,03,07,16,153.76999999999998,150.06,0.975873057163296,214.85626939887044,0.02375,0.033,0.037125000000000005,0.07343749999999999
09,03,08,4,51.03999999999999,60.33000000000004,1.1820141065830732,79.02398686474889,0.01475,0.032,0.025249999999999998,0.05575
09,03,09,11,128.65,119.28000000000004,0.9271667314418969,175.4381398100197,0.028818181818181823,0.054,0.029636363636363638,0.054090909090909085
09,03,10,5,49.49000000000001,62.620000000000005,1.2653061224489794,79.81556552452662,0.029199999999999997,0.052,0.028999999999999998,0.06860000000000001
09,03,11,9,157.45999999999998,139.60000000000002,0.8865743680934843,210.4324395144437,0.04611111111111112,0.107,0.033777777777777775,0.06188888888888888
09,03,12,8,251.48999999999998,423.98,1.6858722016779992,303.5074173722942,0.047375,0.116,0.0305,0.05975
09,03,13,8,224.67999999999998,202.51999999999998,0.9013708385259035,69.02290199636641,0.032,0.115,0.028375,0.057375
09,03,14,6,157.51999999999998,123.86,0.7863128491620113,200.38425586856866,0.0775,0.186,0.031000000000000003,0.0605
09,03,15,10,152.12000000000003,147.96999999999997,0.9727189061267416,200.73874414272893,0.0482,0.1,0.028700000000000003,0.055600000000000004
09,03,16,7,158.49,180.28000000000003,1.137485014827434,240.04157660705366,0.08228571428571428,0.123,0.05557142857142857,0.06971428571428571
09,03,17,14,162.82,166.08000000000004,1.0200221103058595,232.57884426576726,0.030428571428571423,0.057,0.027500000000000007,0.04728571428571428
09,03,18,4,66.91999999999999,100.88,1.507471607890018,121.05808853604123,0.05625,0.122,0.0305,0.068
09,03,19,5,132.07999999999998,110.67999999999996,0.8379769836462748,172.32292012381868,0.03899999999999999,0.09,0.027000000000000003,0.05740000000000001
09,03,20,7,152.82,137.81,0.9017798717445361,205.78034041180902,0.05657142857142857,0.111,0.029,0.04857142857142858
09,03,21,6,115.29999999999998,94.47000000000004,0.8193408499566354,149.05928652720704,0.035833333333333335,0.07,0.025333333333333333,0.044500000000000005
09,03,22,4,54.150000000000006,84.88,1.5674976915974144,100.68185983582147,0.04575,0.091,0.034,0.07850000000000001
09,04,01,3,18.470000000000027,16.090000000000032,0.8711423930698434,24.495489380700317,0.013333333333333334,0.029,0.025333333333333333,0.05566666666666666
09,04,02,23,216.38,175.26999999999998,0.8100101672982715,229.05916288155777,0.01721739130434783,0.037,0.024173913043478268,0.044565217391304354
09,04,03,10,136.88,152.32,1.1127995324371713,204.78651518105386,0.0253,0.049,0.022899999999999997,0.041299999999999996
09,04,04,8,144.93,177.71999999999997,1.2262471537983852,229.32314165822862,0.018375000000000002,0.044,0.022,0.035375000000000004
09,04,05,6,41.70999999999998,42.28000000000003,1.013665787580917,59.391266192934474,0.016499999999999997,0.028,0.027333333333333334,0.051
09,04,06,13,182.53000000000003,126.47999999999996,0.6929271900509502,222.0684383247651,0.02807692307692308,0.058,0.040923076923076916,0.06399999999999999
09,04,07,22,207.2,179.87,0.8680984555984557,274.38122548745935,0.016500000000000004,0.043,0.024636363636363644,0.037500000000000006
09,04,08,15,152.56999999999996,180.15,1.1807694828603268,236.07546971254763,0.02186666666666667,0.04,0.02600000000000001,0.04313333333333333
09,04,09,16,207.06,174.37,0.8421230561189993,270.70046268892855,0.0235,0.06,0.026500000000000003,0.0346875
09,04,10,12,164.31,159.38000000000005,0.9699957397602097,228.9099397142903,0.03325,0.065,0.02441666666666667,0.0355
09,04,11,2,12.610000000000014,13.949999999999989,1.106264869151465,18.80464304367408,0.016,0.032,0.026500000000000003,0.0295
09,04,12,31,168.43000000000004,430.28000000000003,2.554651784123968,207.41573710786753,0.05425806451612902,1.035,0.05609677419354838,0.12993548387096773
09,04,13,16,182.15,429.38,2.357287949492177,402.1932715747493,0.08675000000000001,1.042,0.04706250000000001,0.0961875
09,04,14,15,180.52000000000004,397.28,2.200753379126966,397.2924878474296,0.019733333333333332,0.043,0.024866666666666672,0.04240000000000001
09,04,15,11,197.27,182.34000000000003,0.9243169260404522,268.6323295882311,0.01690909090909091,0.042,0.02654545454545455,0.044454545454545455
09,04,16,14,170.14,174.25,1.0241565769366405,243.53784531361853,0.01442857142857143,0.033,0.022928571428571427,0.04207142857142857
09,04,17,13,173.72000000000003,130.58000000000004,0.7516693529818099,216.2465104920771,0.027384615384615382,0.048,0.029153846153846162,0.045846153846153856
09,04,18,17,139.95999999999998,132.0,0.9431266076021722,192.38711391358828,0.019411764705882354,0.034,0.03982352941176471,0.06005882352941176
09,04,19,11,176.86,131.95,0.7460703381205472,220.58696357672636,0.03327272727272728,0.064,0.03363636363636364,0.052
09,04,20,16,224.94,165.34000000000003,0.7350404552325066,279.1689796521096,0.028,0.059,0.0329375,0.054875
09,04,21,13,160.67000000000002,128.95,0.8025767100267628,206.01687163919368,0.026384615384615392,0.053,0.04192307692307692,0.06261538461538461
09,04,22,9,133.2,119.75,0.8990240240240241,179.115332956171,0.03422222222222222,0.074,0.03388888888888889,0.06777777777777777
